seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
5,unbiased_cka,0.5,0.542940,0.777783,0.739784
5,cknna,0.5,0.222641,0.229650,0.165148
5,svcca,0.5,0.525928,0.680398,0.659383
5,edit_distance_knn,0.5,0.758850,0.760500,0.757817
5,cycle_knn,0.3,0.720700,0.771800,0.653964
5,mutual_knn,0.3,0.192080,0.241120,0.149827
5,lcs_knn,0.3,0.342300,0.414800,0.287646
5,cka,0.3,0.527218,0.738618,0.723693
5,unbiased_cka,0.3,0.521815,0.738073,0.723419
5,cknna,0.3,0.207382,0.233946,0.153082
5,svcca,0.3,0.539649,0.656515,0.683525
5,edit_distance_knn,0.3,0.758130,0.760140,0.757014
5,cycle_knn,0.9,0.796400,0.801600,0.683313
5,mutual_knn,0.9,0.238980,0.261280,0.175330
5,lcs_knn,0.9,0.412900,0.447000,0.328711
5,cka,0.9,0.601855,0.761819,0.759140
5,unbiased_cka,0.9,0.597270,0.761412,0.758840
5,cknna,0.9,0.256301,0.254887,0.179230
5,svcca,0.9,0.564325,0.716491,0.706372
5,edit_distance_knn,0.9,0.760710,0.761500,0.758367
5,cycle_knn,0.6,0.751300,0.776600,0.669138
5,mutual_knn,0.6,0.212900,0.242820,0.164874
